,sample_idx,Rebuffi2021Fixing_28_10_cutmix_ddpm_autoaugment_mra4_255_is_acc,Rebuffi2021Fixing_28_10_cutmix_ddpm_autoaugment_mra4_255_is_rob4_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_autoaugment_mra4_255_pred
7085,7085,0,0,93
7086,7086,1,1,89
7087,7087,1,1,97
7088,7088,1,1,63
7089,7089,1,0,84
7090,7090,0,0,9
7091,7091,1,0,6
7092,7092,0,0,34
7093,7093,1,1,9
7094,7094,0,0,27
7095,7095,0,0,24
7096,7096,1,1,39
7097,7097,1,1,1
7098,7098,1,1,68
7099,7099,0,0,62
7100,7100,0,0,60
7101,7101,1,1,69
7102,7102,0,0,37
7103,7103,1,1,23
7104,7104,0,0,4
7105,7105,1,1,40
7106,7106,1,0,63
7107,7107,1,1,17
7108,7108,1,0,31
7109,7109,1,1,48
7110,7110,1,0,48
7111,7111,1,0,2
7112,7112,0,0,44
7113,7113,1,1,66
7114,7114,0,0,15
7115,7115,1,0,44
7116,7116,1,1,12
7117,7117,1,1,14
7118,7118,1,1,56
7119,7119,1,1,58
7120,7120,1,1,70
7121,7121,1,1,85
7122,7122,1,1,70
7123,7123,1,1,94
7124,7124,1,1,41
7125,7125,1,1,97
7126,7126,1,1,5
7127,7127,1,0,80
7128,7128,1,1,15
7129,7129,0,0,92
7130,7130,1,1,2
7131,7131,1,1,58
7132,7132,1,0,56
7133,7133,0,1,90
7134,7134,0,1,55
7135,7135,0,0,80
7136,7136,1,0,25
7137,7137,1,0,87
7138,7138,0,0,3
7139,7139,0,1,83
7140,7140,1,1,24
7141,7141,1,0,34
7142,7142,0,0,44
7143,7143,0,0,26
7144,7144,1,0,78
7145,7145,1,1,68
7146,7146,0,0,50
7147,7147,1,1,31
7148,7148,0,0,67
7149,7149,0,0,86
7150,7150,0,0,34
7151,7151,1,0,95
7152,7152,1,0,80
7153,7153,0,0,47
7154,7154,1,1,76
7155,7155,0,0,19
7156,7156,1,1,77
7157,7157,1,1,19
7158,7158,0,0,33
7159,7159,1,1,84
7160,7160,1,1,48
7161,7161,0,0,65
7162,7162,1,0,32
7163,7163,0,1,35
7164,7164,1,1,33
7165,7165,1,0,69
7166,7166,1,0,14
7167,7167,1,0,69
7168,7168,1,0,36
7169,7169,1,1,72
7170,7170,1,0,65
7171,7171,1,1,94
7172,7172,1,1,86
7173,7173,0,0,14
7174,7174,1,0,16
7175,7175,1,1,90
7176,7176,1,0,56
7177,7177,1,0,4
7178,7178,0,0,47
7179,7179,1,0,83
7180,7180,1,0,71
7181,7181,1,1,51
7182,7182,0,0,46
7183,7183,0,0,80
7184,7184,1,1,61
7185,7185,0,0,67
7186,7186,1,0,96
7187,7187,1,0,62
7188,7188,1,1,85
7189,7189,1,0,74
7190,7190,1,1,57
7191,7191,1,1,23
7192,7192,1,0,20
7193,7193,1,0,38
7194,7194,1,1,15
7195,7195,1,0,25
7196,7196,0,1,77
7197,7197,1,1,62
7198,7198,1,0,37
7199,7199,1,1,62
7200,7200,1,0,15
7201,7201,0,0,96
7202,7202,0,0,55
7203,7203,1,0,26
7204,7204,1,1,28
7205,7205,1,0,27
7206,7206,0,0,65
7207,7207,1,1,58
7208,7208,1,0,46
7209,7209,1,1,48
7210,7210,0,0,47
7211,7211,1,1,79
7212,7212,1,1,71
7213,7213,1,1,7
7214,7214,1,0,60
7215,7215,1,1,60
7216,7216,1,0,38
7217,7217,1,1,49
7218,7218,0,0,83
7219,7219,1,1,0
7220,7220,1,1,19
7221,7221,0,0,50
7222,7222,1,1,90
7223,7223,0,0,25
7224,7224,1,1,22
7225,7225,0,0,77
7226,7226,1,0,75
7227,7227,1,0,41
7228,7228,1,1,65
7229,7229,0,0,88
7230,7230,0,0,98
7231,7231,1,1,46
7232,7232,1,0,1
7233,7233,1,0,14
7234,7234,1,1,17
7235,7235,1,1,65
7236,7236,0,1,35
7237,7237,0,0,26
7238,7238,1,1,14
7239,7239,1,0,90
7240,7240,0,0,2
7241,7241,1,1,30
7242,7242,1,1,8
7243,7243,1,1,21
7244,7244,1,1,28
7245,7245,1,0,18
7246,7246,0,0,33
7247,7247,1,1,32
7248,7248,0,0,3
7249,7249,1,1,48
7250,7250,1,0,75
7251,7251,0,0,26
7252,7252,0,0,83
7253,7253,0,0,17
7254,7254,0,0,73
7255,7255,0,0,91
7256,7256,1,0,4
7257,7257,1,1,37
7258,7258,1,1,82
7259,7259,1,1,9
7260,7260,1,0,11
7261,7261,1,1,54
7262,7262,1,1,8
7263,7263,1,0,43
7264,7264,0,0,32
7265,7265,1,0,30
7266,7266,1,1,8
7267,7267,1,0,40
7268,7268,1,0,53
7269,7269,1,1,1
7270,7270,0,0,77
7271,7271,0,0,55
7272,7272,1,0,93
7273,7273,1,0,6
7274,7274,1,0,87
7275,7275,0,0,86
7276,7276,0,0,44
7277,7277,1,1,24
7278,7278,1,1,75
7279,7279,1,0,34
7280,7280,0,0,87
7281,7281,1,1,8
7282,7282,1,0,8
7283,7283,0,0,33
7284,7284,1,0,51
7285,7285,1,0,94
7286,7286,1,0,81
7287,7287,1,1,18
7288,7288,1,1,85
7289,7289,1,1,48
7290,7290,0,0,2
7291,7291,0,0,84
7292,7292,1,0,50
7293,7293,0,0,31
7294,7294,1,1,55
7295,7295,1,1,26
7296,7296,0,0,72
7297,7297,0,0,44
7298,7298,1,0,15
7299,7299,0,0,55
7300,7300,1,1,93
7301,7301,1,0,65
7302,7302,0,0,30
7303,7303,1,1,87
7304,7304,1,0,72
7305,7305,1,1,35
7306,7306,0,0,80
7307,7307,1,1,36
7308,7308,1,0,97
7309,7309,0,0,95
7310,7310,1,0,35
7311,7311,0,0,37
7312,7312,1,1,24
7313,7313,1,0,70
7314,7314,0,0,74
7315,7315,1,0,26
7316,7316,0,0,49
7317,7317,0,0,38
7318,7318,0,1,99
7319,7319,1,0,20
7320,7320,0,0,89
7321,7321,1,0,74
7322,7322,1,0,99
7323,7323,1,0,92
7324,7324,0,0,18
7325,7325,1,0,21
7326,7326,0,0,65
7327,7327,1,0,36
7328,7328,1,0,82
7329,7329,1,1,95
7330,7330,1,0,71
7331,7331,1,0,61
7332,7332,1,1,23
7333,7333,0,0,29
7334,7334,1,0,77
7335,7335,1,1,40
7336,7336,1,0,74
7337,7337,1,0,25
7338,7338,1,1,19
7339,7339,1,0,67
7340,7340,1,0,6
7341,7341,0,0,9
7342,7342,0,0,33
7343,7343,0,0,5
7344,7344,1,0,5
7345,7345,1,1,10
7346,7346,0,0,35
7347,7347,1,1,41
7348,7348,1,1,55
7349,7349,1,0,96
7350,7350,1,1,57
7351,7351,0,0,57
7352,7352,0,0,56
7353,7353,1,1,88
7354,7354,1,1,92
7355,7355,0,0,38
7356,7356,1,1,51
7357,7357,1,1,19
7358,7358,0,0,28
7359,7359,0,0,57
7360,7360,1,1,76
7361,7361,1,0,54
7362,7362,1,1,22
7363,7363,1,1,68
7364,7364,1,0,70
7365,7365,0,0,53
7366,7366,1,1,5
7367,7367,1,0,42
7368,7368,0,0,35
7369,7369,1,0,61
7370,7370,0,0,30
7371,7371,1,1,67
7372,7372,1,0,77
7373,7373,1,0,34
7374,7374,1,1,29
7375,7375,1,0,97
7376,7376,1,1,13
7377,7377,1,1,29
7378,7378,1,1,8
7379,7379,0,0,13
7380,7380,0,0,51
7381,7381,1,1,29
7382,7382,1,1,19
7383,7383,0,0,16
7384,7384,0,0,52
7385,7385,1,1,8
7386,7386,1,0,50
7387,7387,1,1,26
7388,7388,0,0,85
7389,7389,1,1,58
7390,7390,0,0,16
7391,7391,1,0,85
7392,7392,1,1,61
7393,7393,1,0,96
7394,7394,1,1,75
7395,7395,1,0,80
7396,7396,0,0,23
7397,7397,0,0,68
7398,7398,0,0,72
7399,7399,0,0,72
7400,7400,0,0,2
7401,7401,1,1,53
7402,7402,1,1,23
7403,7403,0,0,50
7404,7404,0,0,28
7405,7405,0,0,79
7406,7406,1,0,9
7407,7407,0,0,80
7408,7408,1,0,50
7409,7409,1,1,92
7410,7410,1,0,87
7411,7411,0,0,42
7412,7412,0,0,72
7413,7413,1,1,79
7414,7414,1,1,52
7415,7415,1,1,9
7416,7416,0,0,78
7417,7417,0,0,74
7418,7418,1,1,57
7419,7419,1,0,56
7420,7420,1,1,99
7421,7421,1,1,57
7422,7422,1,1,81
7423,7423,1,1,9
7424,7424,0,0,84
7425,7425,1,0,51
7426,7426,0,0,80
7427,7427,0,0,27
7428,7428,1,1,10
7429,7429,0,1,68
7430,7430,0,0,25
7431,7431,1,1,40
7432,7432,0,0,93
7433,7433,0,0,74
7434,7434,0,0,80
7435,7435,1,1,62
7436,7436,1,1,28
7437,7437,1,0,94
7438,7438,1,1,52
7439,7439,1,1,86
7440,7440,1,0,98
7441,7441,1,1,13
7442,7442,0,0,92
7443,7443,1,0,9
7444,7444,0,0,64
7445,7445,0,0,65
7446,7446,1,1,68
7447,7447,0,0,93
7448,7448,0,1,44
7449,7449,1,1,63
7450,7450,1,0,56
7451,7451,1,0,60
7452,7452,1,1,12
7453,7453,1,0,53
7454,7454,1,0,36
7455,7455,1,0,98
7456,7456,1,1,20
7457,7457,0,1,62
7458,7458,1,1,24
7459,7459,1,1,16
7460,7460,1,1,26
7461,7461,0,0,17
7462,7462,0,0,17
7463,7463,0,0,78
7464,7464,0,0,76
7465,7465,0,1,22
7466,7466,1,0,30
7467,7467,1,1,45
7468,7468,1,1,75
7469,7469,1,0,94
7470,7470,1,1,29
7471,7471,0,0,88
7472,7472,1,0,97
7473,7473,0,0,93
7474,7474,1,0,12
7475,7475,1,0,80
7476,7476,1,1,63
7477,7477,1,0,85
7478,7478,1,1,33
7479,7479,1,1,23
7480,7480,0,0,36
7481,7481,0,0,36
7482,7482,1,1,70
7483,7483,1,1,51
7484,7484,1,1,8
7485,7485,0,0,74
7486,7486,1,1,56
7487,7487,1,1,11
7488,7488,1,1,60
7489,7489,1,0,48
7490,7490,1,1,21
7491,7491,1,0,21
7492,7492,1,1,60
7493,7493,1,0,56
7494,7494,1,0,63
7495,7495,0,0,34
7496,7496,0,0,96
7497,7497,1,0,79
7498,7498,1,1,17
7499,7499,1,1,20
7500,7500,1,0,16
7501,7501,1,0,7
7502,7502,1,0,91
7503,7503,0,0,43
7504,7504,1,0,14
7505,7505,1,1,92
7506,7506,1,0,6
7507,7507,0,0,8
7508,7508,1,1,13
7509,7509,1,0,85
7510,7510,0,0,47
7511,7511,0,0,23
7512,7512,1,0,81
7513,7513,1,1,63
7514,7514,1,1,59
7515,7515,1,0,10
7516,7516,1,0,78
7517,7517,1,0,18
7518,7518,1,1,53
7519,7519,1,0,17
7520,7520,0,0,2
7521,7521,1,0,43
7522,7522,0,1,10
7523,7523,1,0,54
7524,7524,0,0,87
7525,7525,1,0,79
7526,7526,1,1,68
7527,7527,0,0,74
7528,7528,1,1,69
7529,7529,1,1,64
7530,7530,1,1,83
7531,7531,1,1,41
7532,7532,0,1,71
7533,7533,0,0,56
7534,7534,1,0,96
7535,7535,1,1,20
7536,7536,0,0,5
7537,7537,1,1,90
7538,7538,1,0,52
7539,7539,1,1,26
7540,7540,1,1,83
7541,7541,0,0,80
7542,7542,1,1,20
7543,7543,0,0,13
7544,7544,1,0,7
7545,7545,1,1,83
7546,7546,0,0,72
7547,7547,0,0,83
7548,7548,1,1,68
7549,7549,1,1,93
7550,7550,0,0,67
7551,7551,1,0,12
7552,7552,1,1,60
7553,7553,0,0,91
7554,7554,1,1,99
7555,7555,1,0,1
7556,7556,0,0,62
7557,7557,0,0,66
7558,7558,1,0,26
7559,7559,0,0,85
7560,7560,1,1,88
7561,7561,0,0,34
7562,7562,1,1,88
7563,7563,1,0,19
7564,7564,0,0,80
7565,7565,0,1,71
7566,7566,1,0,19
7567,7567,0,0,83
7568,7568,0,1,49
7569,7569,1,1,48
7570,7570,1,0,58
7571,7571,1,1,16
7572,7572,1,0,63
7573,7573,0,0,15
7574,7574,1,0,55
7575,7575,0,0,31
7576,7576,1,1,32
7577,7577,0,0,49
7578,7578,0,0,1
7579,7579,1,1,32
7580,7580,0,0,83
7581,7581,1,0,87
7582,7582,0,0,42
7583,7583,0,0,37
7584,7584,0,0,45
7585,7585,1,1,45
7586,7586,1,1,92
7587,7587,1,0,31
7588,7588,0,0,83
7589,7589,1,1,61
7590,7590,1,1,89
7591,7591,1,1,62
7592,7592,0,0,61
7593,7593,0,1,53
7594,7594,1,0,45
7595,7595,0,0,58
7596,7596,1,1,28
7597,7597,1,1,37
7598,7598,1,1,54
7599,7599,0,0,27
7600,7600,1,1,95
7601,7601,0,0,6
7602,7602,1,1,59
7603,7603,1,1,24
7604,7604,1,1,94
7605,7605,1,1,7
7606,7606,1,1,94
7607,7607,1,1,94
7608,7608,1,0,11
7609,7609,0,0,80
7610,7610,1,1,65
7611,7611,0,1,52
7612,7612,1,1,40
7613,7613,0,0,97
7614,7614,0,0,44
7615,7615,1,0,80
7616,7616,1,1,82
7617,7617,1,0,46
7618,7618,1,1,75
7619,7619,0,0,6
7620,7620,0,0,50
7621,7621,1,0,34
7622,7622,0,1,25
7623,7623,1,0,85
7624,7624,1,1,30
7625,7625,1,1,74
7626,7626,1,1,22
7627,7627,1,1,95
7628,7628,1,0,81
7629,7629,1,1,92
7630,7630,0,0,27
7631,7631,1,1,52
7632,7632,1,0,51
7633,7633,0,0,2
7634,7634,1,1,62
7635,7635,1,1,65
7636,7636,0,1,9
7637,7637,1,1,84
7638,7638,1,1,0
7639,7639,1,0,43
7640,7640,1,1,48
7641,7641,0,0,33
7642,7642,1,1,62
7643,7643,0,0,25
7644,7644,0,0,53
7645,7645,0,0,33
7646,7646,1,0,31
7647,7647,1,1,19
7648,7648,0,0,48
7649,7649,1,1,68
7650,7650,0,0,31
7651,7651,1,1,3
7652,7652,1,0,83
7653,7653,0,0,62
7654,7654,0,0,83
7655,7655,1,1,0
7656,7656,0,0,20
7657,7657,0,0,51
7658,7658,1,1,58
7659,7659,1,0,19
7660,7660,1,0,89
7661,7661,1,0,90
7662,7662,1,1,81
7663,7663,1,1,61
7664,7664,1,0,41
7665,7665,1,0,80
7666,7666,1,1,52
7667,7667,1,0,66
7668,7668,1,1,68
7669,7669,1,0,80
7670,7670,0,0,4
7671,7671,0,0,35
7672,7672,0,0,5
7673,7673,1,0,27
7674,7674,1,1,35
7675,7675,1,0,50
7676,7676,1,0,88
7677,7677,1,0,14
7678,7678,1,1,75
7679,7679,1,0,53
7680,7680,1,0,3
7681,7681,1,0,5
7682,7682,0,0,2
7683,7683,1,1,82
7684,7684,1,1,7
7685,7685,0,0,87
7686,7686,1,0,61
7687,7687,1,0,7
7688,7688,1,0,91
7689,7689,0,0,62
7690,7690,1,1,5
7691,7691,0,0,37
7692,7692,1,1,72
7693,7693,1,1,41
7694,7694,1,1,94
7695,7695,1,0,33
7696,7696,0,0,33
7697,7697,0,0,22
7698,7698,1,1,39
7699,7699,1,1,23
7700,7700,0,0,68
7701,7701,1,0,31
7702,7702,1,1,63
7703,7703,1,1,71
7704,7704,1,1,67
7705,7705,0,0,45
7706,7706,1,0,84
7707,7707,0,0,40
7708,7708,1,1,74
7709,7709,1,1,33
7710,7710,0,1,31
7711,7711,1,0,65
7712,7712,1,1,50
7713,7713,0,0,3
7714,7714,1,1,51
7715,7715,0,0,27
7716,7716,1,1,36
7717,7717,0,0,18
7718,7718,1,1,41
7719,7719,1,0,47
7720,7720,1,1,54
7721,7721,1,0,87
7722,7722,1,1,37
7723,7723,1,1,75
7724,7724,0,0,66
7725,7725,1,1,71
7726,7726,1,0,14
7727,7727,1,0,57
7728,7728,1,0,9
7729,7729,0,0,78
7730,7730,1,1,57
7731,7731,1,1,83
7732,7732,1,1,45
7733,7733,0,0,83
7734,7734,0,1,96
7735,7735,0,0,80
7736,7736,0,0,81
7737,7737,1,0,10
7738,7738,1,1,85
7739,7739,1,1,39
7740,7740,1,1,7
7741,7741,1,0,25
7742,7742,1,1,98
7743,7743,0,0,43
7744,7744,1,1,70
7745,7745,1,0,70
7746,7746,1,0,49
7747,7747,1,1,70
7748,7748,1,1,87
7749,7749,0,0,72
7750,7750,0,0,29
7751,7751,0,0,68
7752,7752,1,1,97
7753,7753,1,0,36
7754,7754,1,1,83
7755,7755,1,0,82
7756,7756,0,0,88
7757,7757,0,0,8
7758,7758,1,0,7
7759,7759,1,1,74
7760,7760,0,0,19
7761,7761,1,0,2
7762,7762,0,1,9
7763,7763,0,1,91
7764,7764,1,0,40
7765,7765,0,0,72
7766,7766,1,0,91
7767,7767,1,1,91
7768,7768,0,0,78
7769,7769,0,0,95
7770,7770,0,0,94
7771,7771,1,1,83
7772,7772,0,0,33
7773,7773,0,0,95
7774,7774,1,1,90
7775,7775,1,0,50
7776,7776,1,1,82
7777,7777,1,1,24
7778,7778,0,0,80
7779,7779,1,1,16
7780,7780,0,0,9
7781,7781,1,1,39
7782,7782,1,1,7
7783,7783,1,0,31
7784,7784,1,1,10
7785,7785,1,0,51
7786,7786,0,0,51
7787,7787,0,0,63
7788,7788,1,1,29
7789,7789,1,1,66
7790,7790,0,0,92
7791,7791,1,1,30
7792,7792,1,1,84
7793,7793,0,1,44
7794,7794,1,0,5
7795,7795,1,1,10
7796,7796,1,0,53
7797,7797,1,0,74
7798,7798,1,0,72
7799,7799,0,1,15
7800,7800,1,1,15
7801,7801,1,0,44
7802,7802,0,0,5
7803,7803,1,0,66
7804,7804,0,0,72
7805,7805,1,0,55
7806,7806,1,1,48
7807,7807,0,1,30
7808,7808,0,0,79
7809,7809,1,0,64
7810,7810,1,0,77
7811,7811,1,0,3
7812,7812,1,1,13
7813,7813,1,0,18
7814,7814,0,0,62
7815,7815,0,0,66
7816,7816,1,1,13
7817,7817,0,0,72
7818,7818,1,1,29
7819,7819,0,0,30
7820,7820,1,1,91
7821,7821,1,1,61
7822,7822,1,1,75
7823,7823,1,0,58
7824,7824,0,1,71
7825,7825,1,1,70
7826,7826,0,0,11
7827,7827,1,1,52
7828,7828,1,1,94
7829,7829,1,0,89
7830,7830,0,0,33
7831,7831,1,1,56
7832,7832,1,1,57
7833,7833,1,1,43
7834,7834,1,1,60
7835,7835,0,0,89
7836,7836,1,1,30
7837,7837,0,0,81
7838,7838,1,1,78
7839,7839,1,0,6
7840,7840,0,0,96
7841,7841,1,0,80
7842,7842,1,1,54
7843,7843,0,0,99
7844,7844,1,1,60
7845,7845,1,0,76
7846,7846,0,0,82
7847,7847,1,1,18
7848,7848,1,0,14
7849,7849,1,1,26
7850,7850,1,1,9
7851,7851,0,0,90
7852,7852,0,0,76
7853,7853,1,1,32
7854,7854,1,1,63
7855,7855,1,0,43
7856,7856,0,0,78
7857,7857,1,1,87
7858,7858,0,0,99
7859,7859,0,0,54
7860,7860,1,1,99
7861,7861,1,0,70
7862,7862,1,1,8
7863,7863,0,1,90
7864,7864,0,0,79
7865,7865,1,0,80
7866,7866,0,0,89
7867,7867,1,0,17
7868,7868,1,1,39
7869,7869,1,1,53
7870,7870,1,0,66
7871,7871,1,0,48
7872,7872,0,0,20
7873,7873,1,0,88
7874,7874,0,0,38
7875,7875,1,0,97
7876,7876,0,0,88
7877,7877,0,0,68
7878,7878,0,1,69
7879,7879,1,0,91
7880,7880,1,1,16
7881,7881,0,0,96
7882,7882,1,1,33
7883,7883,0,1,16
7884,7884,1,1,89
7885,7885,1,0,5
7886,7886,1,1,76
7887,7887,1,1,83
7888,7888,1,1,74
7889,7889,1,0,85
7890,7890,1,0,24
7891,7891,0,0,72
7892,7892,1,0,32
7893,7893,1,1,76
7894,7894,0,0,91
7895,7895,0,0,10
7896,7896,1,1,52
7897,7897,1,0,46
7898,7898,0,0,91
7899,7899,1,1,40
7900,7900,1,1,58
7901,7901,1,1,84
7902,7902,0,0,62
7903,7903,1,1,91
7904,7904,0,0,27
7905,7905,0,0,11
7906,7906,1,0,66
7907,7907,1,0,25
7908,7908,0,0,7
7909,7909,0,1,53
7910,7910,1,1,23
7911,7911,1,1,14
7912,7912,0,0,81
7913,7913,1,1,86
7914,7914,1,1,75
7915,7915,1,1,45
7916,7916,1,0,6
7917,7917,1,1,22
7918,7918,0,0,96
7919,7919,1,1,76
7920,7920,1,0,52
7921,7921,0,0,37
7922,7922,1,0,90
7923,7923,1,1,22
7924,7924,1,1,34
7925,7925,0,0,26
7926,7926,1,0,66
7927,7927,0,1,98
7928,7928,0,1,30
7929,7929,0,0,46
7930,7930,1,1,1
7931,7931,1,1,23
7932,7932,1,1,3
7933,7933,1,1,22
7934,7934,1,0,5
7935,7935,1,0,80
7936,7936,1,0,93
7937,7937,0,0,49
7938,7938,0,0,84
7939,7939,1,0,69
7940,7940,0,1,62
7941,7941,1,0,53
7942,7942,0,0,92
7943,7943,1,0,63
7944,7944,1,1,18
7945,7945,1,1,84
7946,7946,0,0,65
7947,7947,1,1,8
7948,7948,0,0,96
7949,7949,1,1,8
7950,7950,0,0,26
7951,7951,1,1,62
7952,7952,0,0,78
7953,7953,1,0,30
7954,7954,1,1,73
7955,7955,1,0,2
7956,7956,1,0,96
7957,7957,1,0,39
7958,7958,0,0,66
7959,7959,0,0,51
7960,7960,1,0,45
7961,7961,1,0,83
7962,7962,1,1,58
7963,7963,1,0,73
7964,7964,1,1,18
7965,7965,1,1,84
7966,7966,1,1,4
7967,7967,1,1,5
7968,7968,0,0,83
7969,7969,1,1,18
7970,7970,1,1,23
7971,7971,1,1,29
7972,7972,1,1,85
7973,7973,1,0,34
7974,7974,0,0,3
7975,7975,1,0,16
7976,7976,0,1,94
7977,7977,0,0,23
7978,7978,1,1,95
7979,7979,1,0,45
7980,7980,0,0,10
7981,7981,1,1,0
7982,7982,0,1,28
7983,7983,0,0,32
7984,7984,0,0,33
7985,7985,1,1,86
7986,7986,0,0,62
7987,7987,1,1,29
7988,7988,1,1,85
7989,7989,1,1,82
7990,7990,1,0,91
7991,7991,1,1,82
7992,7992,1,1,17
7993,7993,0,0,43
7994,7994,0,0,85
7995,7995,1,1,12
7996,7996,1,0,26
7997,7997,1,1,54
7998,7998,1,1,28
7999,7999,1,1,58
8000,8000,0,0,88
8001,8001,1,1,1
8002,8002,0,0,1
8003,8003,0,0,99
8004,8004,0,0,83
8005,8005,0,0,29
8006,8006,1,0,33
8007,8007,1,1,23
8008,8008,1,0,91
8009,8009,0,0,92
8010,8010,1,1,1
8011,8011,1,1,1
8012,8012,1,0,35
8013,8013,0,0,0
8014,8014,0,0,31
8015,8015,1,1,88
8016,8016,1,1,11
8017,8017,1,1,29
8018,8018,1,1,56
8019,8019,1,0,0
8020,8020,1,1,54
8021,8021,1,1,61
8022,8022,0,0,8
8023,8023,0,0,85
8024,8024,1,1,17
8025,8025,1,1,53
8026,8026,1,1,89
8027,8027,1,1,18
8028,8028,1,1,81
8029,8029,1,1,6
8030,8030,1,0,96
8031,8031,1,0,41
8032,8032,1,1,26
8033,8033,1,1,26
8034,8034,1,1,25
8035,8035,1,1,60
8036,8036,0,0,25
8037,8037,0,0,72
8038,8038,0,0,99
8039,8039,1,1,47
8040,8040,1,1,24
8041,8041,0,0,32
8042,8042,0,0,74
8043,8043,1,1,17
8044,8044,1,1,7
8045,8045,1,1,0
8046,8046,1,1,87
8047,8047,1,0,26
8048,8048,0,1,73
8049,8049,0,0,78
8050,8050,1,1,56
8051,8051,1,0,18
8052,8052,1,1,12
8053,8053,1,1,54
8054,8054,0,0,38
8055,8055,1,1,79
8056,8056,1,1,8
8057,8057,1,1,43
8058,8058,1,1,39
8059,8059,0,0,57
8060,8060,1,1,40
8061,8061,1,1,53
8062,8062,1,1,35
8063,8063,0,0,1
8064,8064,0,0,8
8065,8065,1,0,8
8066,8066,1,1,57
8067,8067,1,1,33
8068,8068,0,0,10
8069,8069,1,0,35
8070,8070,1,0,6
8071,8071,0,1,94
8072,8072,0,0,9
8073,8073,1,0,65
8074,8074,1,1,22
8075,8075,1,1,16
8076,8076,1,0,64
8077,8077,0,0,34
8078,8078,0,0,57
8079,8079,0,0,80
8080,8080,0,0,34
8081,8081,0,0,69
8082,8082,1,1,58
8083,8083,1,0,27
8084,8084,1,0,36
8085,8085,1,0,13
8086,8086,1,1,91
8087,8087,1,1,84
8088,8088,1,1,9
8089,8089,0,0,8
8090,8090,0,0,98
8091,8091,1,0,65
8092,8092,1,0,85
8093,8093,1,1,70
8094,8094,1,0,59
8095,8095,1,0,93
8096,8096,1,1,2
8097,8097,0,0,52
8098,8098,1,1,79
8099,8099,1,1,70
8100,8100,1,0,34
8101,8101,1,1,97
8102,8102,0,0,17
8103,8103,1,0,49
8104,8104,0,0,44
8105,8105,1,1,55
8106,8106,1,0,70
8107,8107,0,0,17
8108,8108,1,0,38
8109,8109,1,0,34
8110,8110,1,1,61
8111,8111,1,1,69
8112,8112,1,0,37
8113,8113,0,0,18
8114,8114,0,0,7
8115,8115,0,0,51
8116,8116,1,0,78
8117,8117,0,0,72
8118,8118,0,0,96
8119,8119,0,0,80
8120,8120,1,1,1
8121,8121,1,1,84
8122,8122,0,0,26
8123,8123,1,1,86
8124,8124,0,0,64
8125,8125,1,1,91
8126,8126,0,1,58
8127,8127,1,1,90
8128,8128,1,1,68
8129,8129,1,1,60
8130,8130,1,0,84
8131,8131,1,1,0
8132,8132,1,0,34
8133,8133,0,0,70
8134,8134,1,1,32
8135,8135,1,1,92
8136,8136,0,0,18
8137,8137,0,1,49
8138,8138,0,0,21
8139,8139,1,1,86
8140,8140,1,1,3
8141,8141,1,1,89
8142,8142,0,0,78
8143,8143,1,0,15
8144,8144,1,0,66
8145,8145,0,0,11
8146,8146,1,1,50
8147,8147,1,0,12
8148,8148,1,1,41
8149,8149,1,0,31
8150,8150,0,0,4
8151,8151,1,1,93
8152,8152,1,1,84
8153,8153,0,0,45
8154,8154,1,0,74
8155,8155,0,0,4
8156,8156,1,1,50
8157,8157,1,1,57
8158,8158,0,0,40
8159,8159,0,0,11
8160,8160,0,0,67
8161,8161,1,0,44
8162,8162,1,1,66
8163,8163,1,1,60
8164,8164,0,0,79
8165,8165,1,1,58
8166,8166,1,1,82
8167,8167,0,0,84
8168,8168,0,1,40
8169,8169,1,0,89
8170,8170,1,0,28
8171,8171,0,0,34
8172,8172,1,0,95
8173,8173,0,0,69
8174,8174,1,1,60
8175,8175,1,1,76
8176,8176,1,1,91
8177,8177,1,0,37
8178,8178,1,0,2
8179,8179,1,1,3
8180,8180,1,1,62
8181,8181,1,0,43
8182,8182,1,0,91
8183,8183,1,1,48
8184,8184,1,0,63
8185,8185,1,0,34
8186,8186,0,0,33
8187,8187,1,0,34
8188,8188,1,1,53
8189,8189,1,0,3
8190,8190,1,1,28
8191,8191,1,1,8
8192,8192,1,1,40
8193,8193,1,0,44
8194,8194,0,0,96
8195,8195,1,1,61
8196,8196,1,1,60
8197,8197,1,0,73
8198,8198,1,0,61
8199,8199,1,1,26
8200,8200,0,0,72
8201,8201,0,0,3
8202,8202,1,1,49
8203,8203,1,1,92
8204,8204,1,0,92
8205,8205,1,0,6
8206,8206,1,1,72
8207,8207,1,1,86
8208,8208,1,1,18
8209,8209,1,1,20
8210,8210,0,0,72
8211,8211,1,0,0
8212,8212,1,0,85
8213,8213,0,0,63
8214,8214,0,0,44
8215,8215,1,0,23
8216,8216,0,0,26
8217,8217,1,1,95
8218,8218,1,1,81
8219,8219,1,0,58
8220,8220,1,0,73
8221,8221,1,0,60
8222,8222,1,0,21
8223,8223,1,1,14
8224,8224,0,0,85
8225,8225,1,0,87
8226,8226,1,0,47
8227,8227,1,0,79
8228,8228,1,1,90
8229,8229,1,1,75
8230,8230,0,0,30
8231,8231,1,1,15
8232,8232,1,1,41
8233,8233,1,1,39
8234,8234,1,1,99
8235,8235,0,1,33
8236,8236,1,0,94
8237,8237,1,1,45
8238,8238,1,1,91
8239,8239,1,1,36
