,sample_idx,Rebuffi2021Fixing_28_10_cutmix_ddpm_adv_conf1_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_adv_conf2_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_adv_conf4_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_is_acc,Rebuffi2021Fixing_28_10_cutmix_ddpm_is_rob1_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_is_rob2_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_is_rob4_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_nat_conf,Rebuffi2021Fixing_28_10_cutmix_ddpm_pred
6366,6366,0.21442490816116333,0.2374713569879532,0.2865794897079468,1,0,0,0,0.2138308882713318,92
6367,6367,0.4302850365638733,0.4148564338684082,0.39101162552833557,0,1,1,1,0.4494486153125763,47
6368,6368,0.17806376516819,0.216498464345932,0.304034024477005,0,0,0,0,0.18810990452766418,13
6369,6369,0.7589834928512573,0.7536327838897705,0.7425058484077454,1,1,1,1,0.7637960910797119,63
6370,6370,0.4766959249973297,0.4713478982448578,0.45677614212036133,1,1,1,1,0.48087629675865173,39
6371,6371,0.100968137383461,0.1238306164741516,0.17303283512592316,0,0,0,0,0.08094480633735657,36
6372,6372,0.13778109848499298,0.13516084849834442,0.1279139369726181,0,1,1,1,0.1410680115222931,79
6373,6373,0.18578267097473145,0.1816885620355606,0.1731104999780655,1,1,1,1,0.18828624486923218,67
6374,6374,0.22140133380889893,0.236958771944046,0.2673775255680084,1,0,0,0,0.21812234818935394,2
6375,6375,0.3114711344242096,0.30592137575149536,0.2936638295650482,0,1,1,1,0.3160034120082855,18
6376,6376,0.4096149206161499,0.4508737921714783,0.5317078232765198,1,0,0,0,0.4026089310646057,76
6377,6377,0.259815126657486,0.2536541223526001,0.24043627083301544,1,1,1,1,0.26558226346969604,27
6378,6378,0.390212744474411,0.3827657401561737,0.36790940165519714,1,1,1,1,0.3971213102340698,81
6379,6379,0.2484203279018402,0.29255741834640503,0.3832322955131531,1,0,0,0,0.23469942808151245,89
6380,6380,0.2787107825279236,0.3114948272705078,0.37471485137939453,0,0,0,0,0.24877691268920898,45
6381,6381,0.2637454867362976,0.26193687319755554,0.3129793405532837,1,1,0,0,0.2763710021972656,60
6382,6382,0.6505078077316284,0.6343950033187866,0.5974578857421875,1,1,1,1,0.6650683283805847,48
6383,6383,0.1581617146730423,0.1425686925649643,0.18154069781303406,0,1,1,0,0.1749391406774521,5
6384,6384,0.2422888576984405,0.2379409372806549,0.2887951731681824,1,1,0,0,0.2636364996433258,2
6385,6385,0.4319494962692261,0.4246661067008972,0.40489333868026733,1,1,1,1,0.43571868538856506,30
6386,6386,0.19945961236953733,0.2078635543584824,0.23938608169555664,0,1,0,0,0.20548447966575623,98
6387,6387,0.5971158146858215,0.5821141004562378,0.548346996307373,1,1,1,1,0.6101330518722534,21
6388,6388,0.8185788989067078,0.8156242966651917,0.8096637725830078,1,1,1,1,0.8216115832328796,82
6389,6389,0.18909019231796265,0.1823161393404007,0.2157813459634781,0,1,0,0,0.20924736559391022,95
6390,6390,0.8100408315658569,0.7984315752983093,0.7680010199546814,1,1,1,1,0.8195766806602478,94
6391,6391,0.07107513397932053,0.07429246604442596,0.09330374002456665,0,1,0,0,0.07654967904090881,33
6392,6392,0.28407788276672363,0.27857041358947754,0.2611287534236908,1,1,1,1,0.28809109330177307,71
6393,6393,0.43569353222846985,0.4262740612030029,0.40471363067626953,1,1,1,1,0.44410091638565063,75
6394,6394,0.19044676423072807,0.18935783207416532,0.20153605937957764,1,1,1,0,0.1913398802280426,79
6395,6395,0.08657743781805037,0.1034189984202385,0.14052215218544006,0,0,0,0,0.08458996564149857,96
6396,6396,0.6374726295471191,0.6215567588806152,0.5847359299659729,1,1,1,1,0.6519238352775574,75
6397,6397,0.2568781077861786,0.25712311267852783,0.2656271457672119,0,1,1,0,0.254781037569046,18
6398,6398,0.3745151162147522,0.34428685903549194,0.27783888578414917,1,1,1,1,0.40020379424095154,89
6399,6399,0.0688851997256279,0.08211647719144821,0.11256694048643112,1,0,0,0,0.07202942669391632,50
6400,6400,0.23315191268920896,0.2167239934206009,0.25338873267173767,1,1,1,0,0.24961549043655396,83
6401,6401,0.15415963530540466,0.1596275120973587,0.1698554903268814,1,1,1,1,0.14857983589172363,42
6402,6402,0.7273398637771606,0.719539225101471,0.6990600824356079,1,1,1,1,0.7336981296539307,67
6403,6403,0.4770019054412842,0.4653582870960236,0.4421365559101105,1,1,1,1,0.48868241906166077,81
6404,6404,0.39564871788024897,0.3843199908733368,0.3606899380683899,0,1,1,1,0.40618810057640076,67
6405,6405,0.3814800679683685,0.3809684216976166,0.37357184290885925,1,1,1,1,0.3801214098930359,52
6406,6406,0.7330967783927917,0.7226529121398926,0.6972923874855042,1,1,1,1,0.7425733804702759,17
6407,6407,0.3765769302845001,0.34283170104026794,0.3336682915687561,1,1,1,0,0.4062104821205139,76
6408,6408,0.4766801595687866,0.4730742871761322,0.46477341651916504,1,1,1,1,0.4773893356323242,5
6409,6409,0.19011898338794708,0.17538292706012726,0.18257200717926025,0,1,1,0,0.2055625021457672,64
6410,6410,0.5448263287544249,0.5017750859260559,0.3587600588798523,0,1,1,1,0.5746839642524719,69
6411,6411,0.8491204380989075,0.8429161310195923,0.8280546069145203,1,1,1,1,0.8545099496841431,13
6412,6412,0.4719825387001038,0.4592058062553406,0.43354588747024536,1,1,1,1,0.4832083582878113,37
6413,6413,0.6782166957855225,0.655479371547699,0.6048601269721985,1,1,1,1,0.6985232830047607,94
6414,6414,0.3308485150337219,0.36889392137527466,0.44409000873565674,1,0,0,0,0.31397005915641785,92
6415,6415,0.4690380692481994,0.449928879737854,0.4125507175922394,1,1,1,1,0.4873460829257965,0
6416,6416,0.9071024060249328,0.906347930431366,0.9047873020172119,1,1,1,1,0.9078637957572937,48
6417,6417,0.23786284029483795,0.2341122180223465,0.22245344519615173,0,1,1,1,0.24047961831092834,21
6418,6418,0.12410801649093628,0.11519182473421095,0.09892338514328003,1,1,1,1,0.13419656455516815,15
6419,6419,0.8337846398353577,0.8274269104003906,0.8194228410720825,1,1,1,1,0.8394167423248291,39
6420,6420,0.052735965698957436,0.06547264754772186,0.09965451806783676,0,1,0,0,0.06067942455410957,5
6421,6421,0.6235721707344055,0.5949011445045471,0.532166063785553,1,1,1,1,0.649835467338562,82
6422,6422,0.39414024353027344,0.38449397683143616,0.38329678773880005,1,1,1,0,0.4031347930431366,31
6423,6423,0.3302119970321655,0.2883983552455902,0.3156096041202545,1,1,1,0,0.37335205078125,94
6424,6424,0.18100380897521973,0.16608425974845886,0.13950377702713013,0,1,1,1,0.19686190783977509,78
6425,6425,0.876556932926178,0.8645531535148621,0.8301084637641907,1,1,1,1,0.8859490156173706,68
6426,6426,0.4500546455383301,0.4419847130775452,0.424388587474823,1,1,1,1,0.4576491415500641,52
6427,6427,0.20074446499347687,0.2278812825679779,0.2864398956298828,0,0,0,0,0.20220690965652466,15
6428,6428,0.3677378296852112,0.3594617247581482,0.37122705578804016,1,1,1,0,0.3762964904308319,4
6429,6429,0.1715560406446457,0.17395661771297455,0.21795810759067535,1,1,1,0,0.16653847694396973,54
6430,6430,0.24253566563129425,0.2733434736728668,0.3363034725189209,0,0,0,0,0.22190281748771667,59
6431,6431,0.10125219076871872,0.1258186548948288,0.19823423027992249,0,1,0,0,0.0998433455824852,25
6432,6432,0.18195031583309174,0.193402111530304,0.28838399052619934,0,1,0,0,0.19348672032356262,90
6433,6433,0.14901088178157804,0.17281688749790192,0.22490626573562622,1,0,0,0,0.1496320217847824,97
6434,6434,0.18985070288181305,0.17618265748023987,0.16416522860527039,0,1,1,0,0.2021956443786621,18
6435,6435,0.7411221265792847,0.7309837937355042,0.7053320407867432,1,1,1,1,0.7496622204780579,93
6436,6436,0.14019784331321716,0.15604044497013092,0.1913909763097763,0,0,0,0,0.1338774412870407,36
6437,6437,0.12626725435256958,0.14474688470363614,0.1977681666612625,0,1,0,0,0.12574586272239685,55
6438,6438,0.4696715474128723,0.4493846893310547,0.41077321767807007,1,1,1,1,0.4900343418121338,26
6439,6439,0.11693789064884184,0.11887016892433168,0.16142719984054565,0,1,1,0,0.11403326690196991,64
6440,6440,0.8891839981079102,0.887874186038971,0.885687530040741,1,1,1,1,0.8904054164886475,9
6441,6441,0.1700519621372223,0.1613919585943222,0.14519833028316498,1,1,1,1,0.17909987270832062,66
6442,6442,0.1125350072979927,0.10716745257377623,0.09443733096122742,1,1,1,1,0.11747555434703827,44
6443,6443,0.10159680992364883,0.12661999464035034,0.18314652144908905,0,0,0,0,0.08108708262443542,42
6444,6444,0.38865649700164795,0.3872032463550568,0.3832347095012665,1,1,1,1,0.3886314034461975,33
6445,6445,0.1990264058113098,0.19854618608951569,0.19953884184360504,1,1,1,1,0.200282022356987,79
6446,6446,0.1225009188055992,0.13625481724739075,0.166047602891922,1,0,0,0,0.11293938755989075,63
6447,6447,0.20226268470287329,0.1816912591457367,0.25257715582847595,0,1,1,0,0.22389285266399384,39
6448,6448,0.2145618051290512,0.2267568856477737,0.274839848279953,0,1,0,0,0.21608781814575195,36
6449,6449,0.2438428550958633,0.281131386756897,0.35238468647003174,0,0,0,0,0.2420937418937683,81
6450,6450,0.22022192180156708,0.20166553556919095,0.24616771936416626,1,1,1,0,0.24006721377372742,78
6451,6451,0.766798198223114,0.7636322975158691,0.756135106086731,1,1,1,1,0.7697601914405823,25
6452,6452,0.5145629048347473,0.4987425208091736,0.46724143624305725,1,1,1,1,0.5317409038543701,32
6453,6453,0.1886337548494339,0.17717032134532928,0.1519341617822647,1,1,1,1,0.20009706914424896,18
6454,6454,0.3353775143623352,0.3326016068458557,0.3772363066673279,0,1,0,0,0.3543379604816437,56
6455,6455,0.1285272240638733,0.13731200993061066,0.1720195859670639,0,1,0,0,0.1330217868089676,78
6456,6456,0.10144837945699693,0.08887071907520294,0.11493218690156937,0,1,1,0,0.11397126317024231,96
6457,6457,0.6292974948883057,0.5675982832908629,0.4137635827064514,1,1,1,1,0.6807236671447754,16
6458,6458,0.336148738861084,0.32782992720603943,0.30857813358306885,1,1,1,1,0.3428081274032593,45
6459,6459,0.18052902817726127,0.18010327219963074,0.17747436463832855,1,1,1,1,0.17991583049297333,45
6460,6460,0.8212425708770752,0.8047401905059814,0.7566516995429993,1,1,1,1,0.8343050479888916,12
6461,6461,0.8307682275772095,0.8240691423416138,0.8074179887771606,1,1,1,1,0.8366676568984985,99
6462,6462,0.4303233325481415,0.4148278534412384,0.3795531690120697,1,1,1,1,0.4439869523048401,18
6463,6463,0.4849734604358673,0.4623608887195587,0.4179307520389557,1,1,1,1,0.5082993507385254,6
6464,6464,0.7242685556411743,0.7113164067268372,0.6831429600715637,1,1,1,1,0.7366883754730225,41
6465,6465,0.2572343349456787,0.2602225840091705,0.27321648597717285,0,1,1,0,0.2517302334308624,11
6466,6466,0.6652602553367615,0.6398774981498718,0.5822362303733826,1,1,1,1,0.6882625818252563,69
6467,6467,0.1521952748298645,0.14130744338035586,0.15774478018283844,1,1,1,0,0.1631997674703598,18
6468,6468,0.17730438709259033,0.1732936054468155,0.1675836592912674,1,1,1,1,0.1819615364074707,44
6469,6469,0.13287511467933655,0.14548471570014954,0.21448855102062225,1,1,0,0,0.1398964822292328,34
6470,6470,0.8791201710700989,0.8782722949981691,0.8768021464347839,1,1,1,1,0.8798840641975403,32
6471,6471,0.5362764596939087,0.5280143022537231,0.5087899565696716,1,1,1,1,0.5439496040344238,30
6472,6472,0.6064063310623169,0.5663413405418396,0.48100507259368896,0,1,1,1,0.6437141299247742,69
6473,6473,0.2516133487224579,0.2776152789592743,0.3301220238208771,0,0,0,0,0.2487325221300125,48
6474,6474,0.5278457403182983,0.5071198344230652,0.4654473066329956,1,1,1,1,0.547960638999939,85
6475,6475,0.7051032781600952,0.694935142993927,0.671455979347229,1,1,1,1,0.7139293551445007,15
6476,6476,0.30690956115722656,0.3156856298446655,0.34533047676086426,0,1,0,0,0.31571343541145325,70
6477,6477,0.6050395965576172,0.5872012376785278,0.5556735396385193,1,1,1,1,0.6234490275382996,5
6478,6478,0.7752307653427124,0.7651010155677795,0.738031268119812,1,1,1,1,0.7841412425041199,71
6479,6479,0.3427644670009613,0.33016449213027954,0.31410402059555054,1,1,1,0,0.35420677065849304,52
6480,6480,0.39731037616729736,0.39506253600120544,0.4470438063144684,0,1,0,0,0.41598591208457947,59
6481,6481,0.25297611951828003,0.2446737438440323,0.2566119134426117,1,1,1,0,0.26108795404434204,88
6482,6482,0.9167271256446838,0.915303349494934,0.9124106764793396,1,1,1,1,0.9179981350898743,22
6483,6483,0.3485076427459717,0.3329175412654877,0.3031449317932129,0,1,1,1,0.36462751030921936,6
6484,6484,0.4931435883045197,0.4793734550476074,0.4428989589214325,0,1,1,1,0.5045008659362793,15
6485,6485,0.3244360089302063,0.3100886344909668,0.32495853304862976,0,1,1,0,0.3383888304233551,37
6486,6486,0.07019057124853134,0.0689544528722763,0.0814272090792656,0,1,1,0,0.07112281769514084,4
6487,6487,0.850163996219635,0.8466946482658386,0.8382382392883301,1,1,1,1,0.8533635139465332,56
6488,6488,0.8057253360748291,0.8028199076652527,0.7969672083854675,1,1,1,1,0.808439314365387,99
6489,6489,0.4129456579685211,0.4085977077484131,0.3994072675704956,0,1,1,1,0.4181014597415924,93
6490,6490,0.9068854451179504,0.9055153131484984,0.9023404717445374,1,1,1,1,0.9082537293434143,22
6491,6491,0.9206264019012452,0.9196771383285522,0.9174448847770691,1,1,1,1,0.9215664267539978,20
6492,6492,0.2715098261833191,0.2552252411842346,0.22553038597106934,0,1,1,1,0.28814712166786194,63
6493,6493,0.35457372665405273,0.3349154591560364,0.29735249280929565,0,1,1,1,0.373630553483963,78
6494,6494,0.1790136992931366,0.1986534595489502,0.2521844804286957,0,1,0,0,0.18738481402397156,66
6495,6495,0.8776456117630005,0.877680778503418,0.8773437142372131,1,1,1,1,0.8776822686195374,29
6496,6496,0.2657824754714966,0.2506805658340454,0.2200438380241394,0,1,1,1,0.28077879548072815,65
6497,6497,0.8930194973945618,0.8923078179359436,0.8908147215843201,1,1,1,1,0.8937013745307922,91
6498,6498,0.42752084136009216,0.4096145927906037,0.37029826641082764,1,1,1,1,0.44432908296585083,64
6499,6499,0.2088691145181656,0.20065096020698547,0.18364685773849487,0,1,1,1,0.2165197730064392,43
6500,6500,0.7455594539642334,0.7285865545272827,0.6885384917259216,1,1,1,1,0.7599843144416809,22
6501,6501,0.6824979186058044,0.6558848023414612,0.5871742367744446,1,1,1,1,0.7045838832855225,49
6502,6502,0.1167115867137909,0.10978066176176073,0.12200387567281723,1,1,1,0,0.1247391477227211,26
6503,6503,0.2132124453783036,0.2192569524049759,0.22155311703681946,0,1,1,1,0.20350034534931183,10
6504,6504,0.4841522574424744,0.4814852774143219,0.4682364761829376,0,1,1,1,0.4845469295978546,59
6505,6505,0.17274056375026706,0.2196185290813446,0.3268120586872101,0,0,0,0,0.14808149635791779,26
6506,6506,0.5533403754234314,0.5372140407562256,0.503247857093811,1,1,1,1,0.5679268836975098,85
6507,6507,0.4968882203102112,0.4604261815547943,0.37451452016830444,1,1,1,1,0.5294985771179199,9
6508,6508,0.96766597032547,0.9638131856918336,0.9548860192298889,1,1,1,1,0.9711630344390869,22
6509,6509,0.7409031987190247,0.7282276749610901,0.7003392577171326,1,1,1,1,0.7526779174804688,29
6510,6510,0.4751355946063995,0.4443455636501312,0.3830239772796631,0,1,1,1,0.5052506327629089,87
6511,6511,0.35763829946517944,0.34124013781547546,0.3089021146297455,1,1,1,1,0.37471070885658264,32
6512,6512,0.8526756763458252,0.8500679135322571,0.8432489037513733,1,1,1,1,0.8551024198532104,94
6513,6513,0.24435627460479736,0.2372473776340485,0.32884883880615234,0,1,1,0,0.24887852370738983,79
6514,6514,0.2708028554916382,0.27260181307792664,0.26999273896217346,1,1,1,1,0.26714184880256653,25
6515,6515,0.15483704209327698,0.1547493189573288,0.15379561483860016,0,1,1,1,0.1542963832616806,4
6516,6516,0.9220948219299316,0.9214662909507751,0.9199598431587219,1,1,1,1,0.9227428436279297,53
6517,6517,0.8981770277023315,0.8968698978424072,0.8932164311408997,1,1,1,1,0.8994281888008118,12
6518,6518,0.16857363283634186,0.1649036407470703,0.16389814019203186,0,1,1,0,0.17286993563175201,18
6519,6519,0.4135560095310211,0.3810229003429413,0.31401994824409485,0,1,1,1,0.4450320303440094,57
6520,6520,0.2180681675672531,0.19436590373516086,0.2178102433681488,0,1,1,0,0.2412225902080536,78
6521,6521,0.1274970769882202,0.1191023886203766,0.14279502630233765,1,1,1,0,0.13593469560146332,88
6522,6522,0.3726727068424225,0.3318212330341339,0.25141051411628723,0,1,1,1,0.4123489558696747,39
6523,6523,0.14684465527534485,0.13374932110309598,0.10798314213752747,0,1,1,0,0.15864530205726624,33
6524,6524,0.10220251232385637,0.1141907125711441,0.1400877833366394,0,0,0,0,0.09521734714508057,50
6525,6525,0.33720171451568604,0.3259404003620148,0.30246540904045105,0,1,1,1,0.34773489832878113,74
6526,6526,0.18162967264652247,0.17712998390197754,0.1705004721879959,0,1,1,1,0.18610139191150665,55
6527,6527,0.19642934203147888,0.18220479786396027,0.24543657898902893,0,1,1,0,0.20801806449890137,68
6528,6528,0.2203214019536972,0.21300160884857175,0.20115342736244202,1,1,1,1,0.2267899364233017,97
6529,6529,0.17568901181221008,0.1841607242822647,0.2272297739982605,0,1,0,0,0.17755115032196045,68
6530,6530,0.23213264346122744,0.220651313662529,0.2636452317237854,0,1,1,0,0.24343588948249817,23
6531,6531,0.6679233312606812,0.6203761100769043,0.5105687975883484,1,1,1,1,0.7099674344062805,87
6532,6532,0.24409367144107816,0.2332446426153183,0.21975626051425934,0,1,1,0,0.25473904609680176,51
6533,6533,0.40013733506202703,0.3837060630321503,0.3500758707523346,0,1,1,1,0.41553571820259094,65
6534,6534,0.2724541425704956,0.2741438448429108,0.26640084385871887,0,1,1,1,0.26719266176223755,46
6535,6535,0.3109927475452423,0.3096945285797119,0.30463749170303345,1,1,1,1,0.311309278011322,44
6536,6536,0.3888280093669891,0.3733916282653809,0.3416426181793213,1,1,1,1,0.40361323952674866,57
6537,6537,0.30891528725624084,0.28952324390411377,0.2604011595249176,0,1,1,0,0.32749417424201965,5
6538,6538,0.1757057011127472,0.17402879893779755,0.1883486658334732,1,1,1,0,0.17784716188907623,31
6539,6539,0.16718412935733795,0.1661374866962433,0.18702960014343262,0,1,1,0,0.1673591583967209,4
6540,6540,0.25836604833602905,0.31894832849502563,0.4411618113517761,1,0,0,0,0.23510897159576416,26
6541,6541,0.2925083935260773,0.27194511890411377,0.2535371780395508,0,1,1,0,0.31411781907081604,14
6542,6542,0.09892215579748154,0.09124647825956343,0.1033257320523262,1,1,1,0,0.10636619478464127,96
6543,6543,0.8193456530570984,0.8029086589813232,0.7695743441581726,1,1,1,1,0.8326430916786194,39
6544,6544,0.08252735435962677,0.08002100884914398,0.09812366962432861,0,1,1,0,0.08497137576341629,34
6545,6545,0.6134312748908997,0.6088269352912903,0.5903550982475281,1,1,1,1,0.6157339215278625,34
6546,6546,0.31606870889663696,0.2834616005420685,0.23528635501861572,0,1,1,0,0.347922682762146,95
6547,6547,0.8889750838279724,0.887363851070404,0.8839555382728577,1,1,1,1,0.8906083703041077,48
6548,6548,0.8491880893707275,0.843761682510376,0.8302680850028992,1,1,1,1,0.8539961576461792,56
6549,6549,0.3829624056816101,0.3674085140228272,0.3338288366794586,1,1,1,1,0.39835965633392334,18
6550,6550,0.2785599231719971,0.30166661739349365,0.3508169651031494,0,0,0,0,0.2570575177669525,53
6551,6551,0.5683801770210266,0.5497757196426392,0.5104022026062012,0,1,1,1,0.5859199166297913,62
6552,6552,0.1881582885980606,0.17903457581996918,0.19952718913555145,0,1,1,0,0.19673490524291992,33
6553,6553,0.8741894364356995,0.8672556877136229,0.8498591780662537,1,1,1,1,0.8807018995285034,8
6554,6554,0.2610229849815369,0.2543599605560303,0.23730090260505676,0,1,1,1,0.26784393191337585,33
6555,6555,0.06406211853027344,0.07260239124298096,0.09284411370754242,1,0,0,0,0.06634639948606491,66
6556,6556,0.2252766340970993,0.2292856723070145,0.2693154215812683,1,1,0,0,0.22825439274311066,81
6557,6557,0.5888692140579224,0.5380893945693971,0.418484628200531,0,1,1,1,0.6329059600830078,68
6558,6558,0.2448659837245941,0.2330061197280884,0.20832273364067078,1,1,1,1,0.2566078305244446,51
6559,6559,0.7889854907989502,0.7842702865600586,0.7718023061752319,1,1,1,1,0.7933039665222168,10
6560,6560,0.32827743887901306,0.3165982961654663,0.2859628200531006,1,1,1,1,0.33796724677085876,77
